cow_L,cow_R,cow_L_URL,cow_R_URL,pair_id,question_type,expert_answer,question_num,HIT,question_id
6095,6096,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_am_MVI_0178_short_51_6095.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_300421_pm_MVI_0157_short_46_6096.MP4,104.0,,,q1,2,2-q1
7045,7060,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_130521_am_MVI_0162_short_30_7045.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0188_short_33_7060.MP4,287.0,,,q2,2,2-q2
7163,6092,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0174_short_24_7163.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0192_short_17_6092.MP4,384.0,,,q3,2,2-q3
7114,6088,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_am_MVI_0177_short_31_7114.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0187_short_11_6088.MP4,63.0,,,q4,2,2-q4
4026,7114,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_090421_pm_MVI_0125_short_8_4026.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_am_MVI_0177_short_31_7114.MP4,207.0,,,q5,2,2-q5
6088,7163,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0187_short_11_6088.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0174_short_24_7163.MP4,82.0,,,q6,2,2-q6
5087,8083,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_27_5087.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0175_short_37_8083.MP4,236.0,,,q7,2,2-q7
7045,5087,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_130521_am_MVI_0162_short_30_7045.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_27_5087.MP4,190.0,pos_attention_easy,2.0,q8,2,2-q8
6046,6046,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0188_short_20_6046.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0188_short_20_6046.MP4,-16.0,neg_attention,0.0,q9,2,2-q9
6094,6092,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0189_short_34_6094.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0192_short_17_6092.MP4,151.0,,,q10,2,2-q10
