cow_L,cow_R,cow_L_URL,cow_R_URL,cow_L_GS,cow_R_GS,GS_dif,question_type,question_num,HIT,question_id,pair_id
4026,6092,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_090421_pm_MVI_0125_short_8_4026.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0192_short_17_6092.MP4,3.0,2.49,-0.5099999999999998,,q1,36,36-q1,293.0
5087,6068,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_27_5087.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_31_6068.MP4,4.0,2.0,-2.0,pos_attention_easy,q2,36,36-q2,11.0
6096,5118,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_300421_pm_MVI_0157_short_46_6096.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_070521_pm_MVI_0159_short_22_5118.MP4,3.0,3.0,0.0,,q3,36,36-q3,295.0
7064,8083,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_am_MVI_0183_short_8_7064.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0175_short_37_8083.MP4,2.49,2.0,-0.4900000000000002,,q4,36,36-q4,299.0
8083,8083,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0175_short_37_8083.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0175_short_37_8083.MP4,2.0,2.0,0.0,neg_attention,q5,36,36-q5,-1.0
7064,7116,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_am_MVI_0183_short_8_7064.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0189_short_41_7116.MP4,2.49,2.49,0.0,,q6,36,36-q6,297.0
6095,7109,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_am_MVI_0178_short_51_6095.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_070521_am_MVI_0003_short_14_7109.MP4,4.0,2.0,-2.0,,q7,36,36-q7,292.0
6046,7114,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0188_short_20_6046.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_am_MVI_0177_short_31_7114.MP4,2.0,2.0,0.0,,q8,36,36-q8,298.0
7116,6094,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0189_short_41_7116.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0189_short_34_6094.MP4,2.49,2.0,-0.4900000000000002,,q9,36,36-q9,296.0
7138,6086,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_am_MVI_0183_short_1_7138.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0192_short_22_6086.MP4,2.0,2.51,0.5099999999999998,,q10,36,36-q10,294.0
