cow_L,cow_R,cow_L_URL,cow_R_URL,cow_L_GS,cow_R_GS,GS_dif,question_type,question_num,HIT,question_id,pair_id
7045,7064,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_130521_am_MVI_0162_short_30_7045.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_am_MVI_0183_short_8_7064.MP4,2.0,2.49,0.4900000000000002,,q1,23,23-q1,193.0
7045,7138,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_130521_am_MVI_0162_short_30_7045.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_am_MVI_0183_short_1_7138.MP4,2.0,2.0,0.0,,q2,23,23-q2,192.0
8083,8083,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0175_short_37_8083.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0175_short_37_8083.MP4,2.0,2.0,0.0,neg_attention,q3,23,23-q3,-1.0
5087,6068,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_27_5087.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_31_6068.MP4,4.0,2.0,-2.0,pos_attention_easy,q4,23,23-q4,11.0
5087,6092,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_27_5087.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0192_short_17_6092.MP4,4.0,2.49,-1.5099999999999998,,q5,23,23-q5,188.0
6053,7060,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0193_short_31_6053.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0188_short_33_7060.MP4,3.0,2.0,-1.0,,q6,23,23-q6,191.0
7136,8083,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0193_short_23_7136.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_210521_pm_MVI_0175_short_37_8083.MP4,2.0,2.0,0.0,,q7,23,23-q7,194.0
4026,7060,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_090421_pm_MVI_0125_short_8_4026.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_040621_pm_MVI_0188_short_33_7060.MP4,3.0,2.0,-1.0,,q8,23,23-q8,189.0
7045,6086,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_130521_am_MVI_0162_short_30_7045.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_110621_am_MVI_0192_short_22_6086.MP4,2.0,2.51,0.5099999999999998,,q9,23,23-q9,195.0
7045,5087,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_130521_am_MVI_0162_short_30_7045.MP4,https://skyshengtest1.s3.us-west-2.amazonaws.com/ubc_phase2/compressed_280521_pm_MVI_0180_short_27_5087.MP4,2.0,4.0,2.0,,q10,23,23-q10,190.0
